secCode,edinetCode,filerName,docID,docTypeCode,submitDateTime,periodStart,periodEnd,docDescription,DescriptionOfBusiness_file,DescriptionOfBusiness_length,BusinessRisks_file,BusinessRisks_length,BusinessPolicyEtc_file,BusinessPolicyEtc_length,EdinetInfo_file,EdinetInfo_length
30830,E03498,株式会社シーズメン,S100QTMM,120,2023-05-25 15:46:00,2022-03-01,2023-02-28,有価証券報告書－第34期(2022/03/01－2023/02/28),/3/30830/2023/DescriptionOfBusiness,527,/3/30830/2023/BusinessRisks,2267,/3/30830/2023/BusinessPolicyEtc,1857,/3/30830/2023/EdinetInfo,974
30850,E03513,アークランドサービスホールディングス株式会社,S100QHPF,120,2023-03-29 15:30:00,2022-01-01,2022-12-31,有価証券報告書－第30期(2022/01/01－2022/12/31),/3/30850/2023/DescriptionOfBusiness,1150,/3/30850/2023/BusinessRisks,3966,/3/30850/2023/BusinessPolicyEtc,2135,/3/30850/2023/EdinetInfo,1052
30860,E03516,Ｊ．フロント　リテイリング株式会社,S100QU70,120,2023-05-26 14:39:00,2022-03-01,2023-02-28,有価証券報告書－第16期(2022/03/01－2023/02/28),/3/30860/2023/DescriptionOfBusiness,1086,/3/30860/2023/BusinessRisks,31690,/3/30860/2023/BusinessPolicyEtc,5382,/3/30860/2023/EdinetInfo,1022
30870,E03518,株式会社ドトール・日レスホールディングス,S100QTV3,120,2023-05-26 16:23:00,2022-03-01,2023-02-28,有価証券報告書－第16期(2022/03/01－2023/02/28),/3/30870/2023/DescriptionOfBusiness,1205,/3/30870/2023/BusinessRisks,2723,/3/30870/2023/BusinessPolicyEtc,1205,/3/30870/2023/EdinetInfo,1040
30880,E03519,株式会社マツキヨココカラ＆カンパニー,S100R0WI,120,2023-06-23 16:00:00,2022-04-01,2023-03-31,有価証券報告書－第16期(2022/04/01－2023/03/31),/3/30880/2023/DescriptionOfBusiness,746,/3/30880/2023/BusinessRisks,5650,/3/30880/2023/BusinessPolicyEtc,3633,/3/30880/2023/EdinetInfo,1029
30890,E03007,テクノアルファ株式会社,S100QB10,120,2023-02-27 14:11:00,2021-12-01,2022-11-30,有価証券報告書－第33期(2021/12/01－2022/11/30),/3/30890/2023/DescriptionOfBusiness,2170,/3/30890/2023/BusinessRisks,1592,/3/30890/2023/BusinessPolicyEtc,709,/3/30890/2023/EdinetInfo,986
30910,E03517,株式会社ブロンコビリー,S100QE0X,120,2023-03-16 15:58:00,2022-01-01,2022-12-31,有価証券報告書－第41期(2022/01/01－2022/12/31),/3/30910/2023/DescriptionOfBusiness,622,/3/30910/2023/BusinessRisks,5142,/3/30910/2023/BusinessPolicyEtc,1740,/3/30910/2023/EdinetInfo,986
30920,E05725,株式会社ＺＯＺＯ,S100QX95,120,2023-06-14 15:03:00,2022-04-01,2023-03-31,有価証券報告書－第25期(2022/04/01－2023/03/31),/3/30920/2023/DescriptionOfBusiness,1312,/3/30920/2023/BusinessRisks,6912,/3/30920/2023/BusinessPolicyEtc,6154,/3/30920/2023/EdinetInfo,968
30930,E03520,株式会社トレジャー・ファクトリー,S100QT1J,120,2023-05-24 14:38:00,2022-03-01,2023-02-28,有価証券報告書－第28期(2022/03/01－2023/02/28),/3/30930/2023/DescriptionOfBusiness,1643,/3/30930/2023/BusinessRisks,5757,/3/30930/2023/BusinessPolicyEtc,3051,/3/30930/2023/EdinetInfo,1016
30940,E03523,株式会社スーパーバリュー,S100QTQA,120,2023-05-30 09:06:00,2022-03-01,2023-02-28,有価証券報告書－第27期(2022/03/01－2023/02/28),/3/30940/2023/DescriptionOfBusiness,831,/3/30940/2023/BusinessRisks,2806,/3/30940/2023/BusinessPolicyEtc,2705,/3/30940/2023/EdinetInfo,991
30960,E03524,株式会社オーシャンシステム,S100R7Z6,120,2023-06-28 14:35:00,2022-04-01,2023-03-31,有価証券報告書－第45期(2022/04/01－2023/03/31),/3/30960/2023/DescriptionOfBusiness,1242,/3/30960/2023/BusinessRisks,4997,/3/30960/2023/BusinessPolicyEtc,2821,/3/30960/2023/EdinetInfo,998
30970,E03528,株式会社物語コーポレーション,S100RWCJ,120,2023-09-26 14:01:00,2022-07-01,2023-06-30,有価証券報告書－第54期(2022/07/01－2023/06/30),/3/30970/2023/DescriptionOfBusiness,1881,/3/30970/2023/BusinessRisks,2034,/3/30970/2023/BusinessPolicyEtc,3094,/3/30970/2023/EdinetInfo,1004
30990,E03521,株式会社三越伊勢丹ホールディングス,S100QZ74,120,2023-06-20 15:27:00,2022-04-01,2023-03-31,有価証券報告書－第15期(2022/04/01－2023/03/31),/3/30990/2023/DescriptionOfBusiness,1077,/3/30990/2023/BusinessRisks,12745,/3/30990/2023/BusinessPolicyEtc,3795,/3/30990/2023/EdinetInfo,1022
31010,E00525,東洋紡株式会社,S100R630,120,2023-06-28 13:05:00,2022-04-01,2023-03-31,有価証券報告書－第165期(2022/04/01－2023/03/31),/3/31010/2023/DescriptionOfBusiness,1337,/3/31010/2023/BusinessRisks,10334,/3/31010/2023/BusinessPolicyEtc,8720,/3/31010/2023/EdinetInfo,963
31030,E00527,ユニチカ株式会社,S100R7YU,120,2023-06-29 14:04:00,2022-04-01,2023-03-31,有価証券報告書－第213期(2022/04/01－2023/03/31),/3/31030/2023/DescriptionOfBusiness,1192,/3/31030/2023/BusinessRisks,3420,/3/31030/2023/BusinessPolicyEtc,1793,/3/31030/2023/EdinetInfo,970
31040,E00543,富士紡ホールディングス株式会社,S100R7V8,120,2023-06-30 12:05:00,2022-04-01,2023-03-31,有価証券報告書－第203期(2022/04/01－2023/03/31),/3/31040/2023/DescriptionOfBusiness,868,/3/31040/2023/BusinessRisks,4493,/3/31040/2023/BusinessPolicyEtc,3434,/3/31040/2023/EdinetInfo,1012
31050,E00544,日清紡ホールディングス株式会社,S100QE3N,120,2023-03-30 16:00:00,2022-01-01,2022-12-31,有価証券報告書－第180期(2022/01/01－2022/12/31),/3/31050/2023/DescriptionOfBusiness,1517,/3/31050/2023/BusinessRisks,3220,/3/31050/2023/BusinessPolicyEtc,14215,/3/31050/2023/EdinetInfo,1011
31060,E00528,倉敷紡績株式会社,S100R74D,120,2023-06-29 13:25:00,2022-04-01,2023-03-31,有価証券報告書－第215期(2022/04/01－2023/03/31),/3/31060/2023/DescriptionOfBusiness,930,/3/31060/2023/BusinessRisks,3741,/3/31060/2023/BusinessPolicyEtc,4281,/3/31060/2023/EdinetInfo,970
31070,E00529,ダイワボウホールディングス株式会社,S100R86D,120,2023-06-29 11:39:00,2022-04-01,2023-03-31,有価証券報告書－第112期(2022/04/01－2023/03/31),/3/31070/2023/DescriptionOfBusiness,1807,/3/31070/2023/BusinessRisks,3976,/3/31070/2023/BusinessPolicyEtc,4048,/3/31070/2023/EdinetInfo,1023
31090,E00530,シキボウ株式会社,S100R6S7,120,2023-06-29 12:59:00,2022-04-01,2023-03-31,有価証券報告書－第210期(2022/04/01－2023/03/31),/3/31090/2023/DescriptionOfBusiness,846,/3/31090/2023/BusinessRisks,3255,/3/31090/2023/BusinessPolicyEtc,4912,/3/31090/2023/EdinetInfo,969
31100,E00542,日東紡績株式会社,S100R7QZ,120,2023-06-28 13:49:00,2022-04-01,2023-03-31,有価証券報告書－第162期(2022/04/01－2023/03/31),/3/31100/2023/DescriptionOfBusiness,1240,/3/31100/2023/BusinessRisks,4418,/3/31100/2023/BusinessPolicyEtc,5725,/3/31100/2023/EdinetInfo,969
31110,E00531,オーミケンシ株式会社,S100R8CV,120,2023-06-29 13:09:00,2022-04-01,2023-03-31,有価証券報告書－第158期(2022/04/01－2023/03/31),/3/31110/2023/DescriptionOfBusiness,492,/3/31110/2023/BusinessRisks,1258,/3/31110/2023/BusinessPolicyEtc,1012,/3/31110/2023/EdinetInfo,981
31130,E00541,Ｏａｋキャピタル株式会社,S100R86Y,120,2023-06-29 09:19:00,2022-04-01,2023-03-31,有価証券報告書－第162期(2022/04/01－2023/03/31),/3/31130/2023/DescriptionOfBusiness,321,/3/31130/2023/BusinessRisks,6454,/3/31130/2023/BusinessPolicyEtc,1918,/3/31130/2023/EdinetInfo,993
31160,E00540,トヨタ紡織株式会社,S100QYRQ,120,2023-06-21 10:06:00,2022-04-01,2023-03-31,有価証券報告書－第98期(2022/04/01－2023/03/31),/3/31160/2023/DescriptionOfBusiness,166,/3/31160/2023/BusinessRisks,4514,/3/31160/2023/BusinessPolicyEtc,1685,/3/31160/2023/EdinetInfo,974
31210,E00545,マーチャント・バンカーズ株式会社,S100R986,120,2023-06-29 15:26:00,2022-04-01,2023-03-31,有価証券報告書－第99期(2022/04/01－2023/03/31),/3/31210/2023/DescriptionOfBusiness,595,/3/31210/2023/BusinessRisks,4647,/3/31210/2023/BusinessPolicyEtc,1536,/3/31210/2023/EdinetInfo,1017
31230,E00534,サイボー株式会社,S100R6BY,120,2023-06-29 13:31:00,2022-04-01,2023-03-31,有価証券報告書－第100期(2022/04/01－2023/03/31),/3/31230/2023/DescriptionOfBusiness,723,/3/31230/2023/BusinessRisks,1864,/3/31230/2023/BusinessPolicyEtc,1446,/3/31230/2023/EdinetInfo,970
31310,E23741,シンデン・ハイテックス株式会社,S100R2O5,120,2023-06-28 09:00:00,2022-04-01,2023-03-31,有価証券報告書－第28期(2022/04/01－2023/03/31),/3/31310/2023/DescriptionOfBusiness,3884,/3/31310/2023/BusinessRisks,7555,/3/31310/2023/BusinessPolicyEtc,3399,/3/31310/2023/EdinetInfo,1008
31320,E31167,マクニカホールディングス株式会社,S100R63Z,120,2023-06-28 13:22:00,2022-04-01,2023-03-31,有価証券報告書－第8期(2022/04/01－2023/03/31),/3/31320/2023/DescriptionOfBusiness,884,/3/31320/2023/BusinessRisks,4557,/3/31320/2023/BusinessPolicyEtc,7422,/3/31320/2023/EdinetInfo,1015
31330,E31367,株式会社海帆,S100R8FJ,120,2023-06-29 09:15:00,2022-04-01,2023-03-31,有価証券報告書－第20期(2022/04/01－2023/03/31),/3/31330/2023/DescriptionOfBusiness,2472,/3/31330/2023/BusinessRisks,7147,/3/31330/2023/BusinessPolicyEtc,2484,/3/31330/2023/EdinetInfo,956
31340,E31386,Ｈａｍｅｅ株式会社,S100RH1Z,120,2023-07-28 11:26:00,2022-05-01,2023-04-30,有価証券報告書－第25期(2022/05/01－2023/04/30),/3/31340/2023/DescriptionOfBusiness,4839,/3/31340/2023/BusinessRisks,6878,/3/31340/2023/BusinessPolicyEtc,4616,/3/31340/2023/EdinetInfo,974
31350,E31551,株式会社マーケットエンタープライズ,S100RXB5,120,2023-09-28 15:34:00,2022-07-01,2023-06-30,有価証券報告書－第17期(2022/07/01－2023/06/30),/3/31350/2023/DescriptionOfBusiness,3587,/3/31350/2023/BusinessRisks,8732,/3/31350/2023/BusinessPolicyEtc,4332,/3/31350/2023/EdinetInfo,1022
31360,E31588,株式会社エコノス,S100R693,120,2023-06-30 15:33:00,2022-04-01,2023-03-31,有価証券報告書－第48期(2022/04/01－2023/03/31),/3/31360/2023/DescriptionOfBusiness,1342,/3/31360/2023/BusinessRisks,6073,/3/31360/2023/BusinessPolicyEtc,2954,/3/31360/2023/EdinetInfo,969
31370,E31574,株式会社ファンデリー,S100R09Y,120,2023-06-21 15:00:00,2022-04-01,2023-03-31,有価証券報告書－第23期(2022/04/01－2023/03/31),/3/31370/2023/DescriptionOfBusiness,6128,/3/31370/2023/BusinessRisks,7523,/3/31370/2023/BusinessPolicyEtc,3422,/3/31370/2023/EdinetInfo,980
31380,E31625,株式会社富士山マガジンサービス,S100QG9F,120,2023-03-27 11:48:00,2022-01-01,2022-12-31,有価証券報告書－第21期(2022/01/01－2022/12/31),/3/31380/2023/DescriptionOfBusiness,5499,/3/31380/2023/BusinessRisks,8845,/3/31380/2023/BusinessPolicyEtc,3524,/3/31380/2023/EdinetInfo,1010
31390,E31729,株式会社ラクト・ジャパン,S100QA0A,120,2023-02-24 09:50:00,2021-12-01,2022-11-30,有価証券報告書－第25期(2021/12/01－2022/11/30),/3/31390/2023/DescriptionOfBusiness,5556,/3/31390/2023/BusinessRisks,4783,/3/31390/2023/BusinessPolicyEtc,3755,/3/31390/2023/EdinetInfo,992
31400,E21259,ＢＲＵＮＯ株式会社,S100RX1M,120,2023-09-27 12:30:00,2022-07-01,2023-06-30,有価証券報告書－第28期(2022/07/01－2023/06/30),/3/31400/2023/DescriptionOfBusiness,780,/3/31400/2023/BusinessRisks,3344,/3/31400/2023/BusinessPolicyEtc,1653,/3/31400/2023/EdinetInfo,974
31410,E21035,ウエルシアホールディングス株式会社,S100QT8C,120,2023-05-26 15:02:00,2022-03-01,2023-02-28,有価証券報告書－第15期(2022/03/01－2023/02/28),/3/31410/2023/DescriptionOfBusiness,395,/3/31410/2023/BusinessRisks,4539,/3/31410/2023/BusinessPolicyEtc,1235,/3/31410/2023/EdinetInfo,1022
31430,E21832,オーウイル株式会社,S100R0TM,120,2023-06-23 09:25:00,2022-04-01,2023-03-31,有価証券報告書－第37期(2022/04/01－2023/03/31),/3/31430/2023/DescriptionOfBusiness,942,/3/31430/2023/BusinessRisks,5931,/3/31430/2023/BusinessPolicyEtc,4035,/3/31430/2023/EdinetInfo,974
31480,E21606,株式会社クリエイトＳＤホールディングス,S100RRDP,120,2023-08-28 10:16:00,2022-06-01,2023-05-31,有価証券報告書－第26期(2022/06/01－2023/05/31),/3/31480/2023/DescriptionOfBusiness,584,/3/31480/2023/BusinessRisks,3122,/3/31480/2023/BusinessPolicyEtc,3436,/3/31480/2023/EdinetInfo,1034
31500,E22547,株式会社グリムス,S100R97J,120,2023-06-29 11:24:00,2022-04-01,2023-03-31,有価証券報告書－第18期(2022/04/01－2023/03/31),/3/31500/2023/DescriptionOfBusiness,3392,/3/31500/2023/BusinessRisks,3742,/3/31500/2023/BusinessPolicyEtc,2793,/3/31500/2023/EdinetInfo,968
31510,E22440,株式会社バイタルケーエスケー・ホールディングス,S100R2L9,120,2023-06-30 09:01:00,2022-04-01,2023-03-31,有価証券報告書－第14期(2022/04/01－2023/03/31),/3/31510/2023/DescriptionOfBusiness,426,/3/31510/2023/BusinessRisks,2876,/3/31510/2023/BusinessPolicyEtc,2724,/3/31510/2023/EdinetInfo,1057
31530,E02812,八洲電機株式会社,S100R4QK,120,2023-06-27 13:32:00,2022-04-01,2023-03-31,有価証券報告書－第79期(2022/04/01－2023/03/31),/3/31530/2023/DescriptionOfBusiness,1278,/3/31530/2023/BusinessRisks,5175,/3/31530/2023/BusinessPolicyEtc,3020,/3/31530/2023/EdinetInfo,968
31540,E22995,メディアスホールディングス株式会社,S100RXO4,120,2023-09-28 14:44:00,2022-07-01,2023-06-30,有価証券報告書－第14期(2022/07/01－2023/06/30),/3/31540/2023/DescriptionOfBusiness,1723,/3/31540/2023/BusinessRisks,8579,/3/31540/2023/BusinessPolicyEtc,2619,/3/31540/2023/EdinetInfo,1022
31560,E23245,株式会社レスターホールディングス,S100R9KF,120,2023-06-30 09:00:00,2022-04-01,2023-03-31,有価証券報告書－第14期(2022/04/01－2023/03/31),/3/31560/2023/DescriptionOfBusiness,1585,/3/31560/2023/BusinessRisks,3602,/3/31560/2023/BusinessPolicyEtc,904,/3/31560/2023/EdinetInfo,1015
31570,E23288,ジューテックホールディングス株式会社,S100R59W,120,2023-06-27 14:16:00,2022-04-01,2023-03-31,有価証券報告書－第14期(2022/04/01－2023/03/31),/3/31570/2023/DescriptionOfBusiness,301,/3/31570/2023/BusinessRisks,2778,/3/31570/2023/BusinessPolicyEtc,2241,/3/31570/2023/EdinetInfo,1028
31590,E23841,丸善ＣＨＩホールディングス株式会社,S100QNY7,120,2023-04-28 14:17:00,2022-02-01,2023-01-31,有価証券報告書－第13期(2022/02/01－2023/01/31),/3/31590/2023/DescriptionOfBusiness,1571,/3/31590/2023/BusinessRisks,3006,/3/31590/2023/BusinessPolicyEtc,3091,/3/31590/2023/EdinetInfo,1022
31600,E24129,株式会社大光,S100RQNL,120,2023-08-23 13:28:00,2022-06-01,2023-05-31,有価証券報告書－第73期(2022/06/01－2023/05/31),/3/31600/2023/DescriptionOfBusiness,562,/3/31600/2023/BusinessRisks,6895,/3/31600/2023/BusinessPolicyEtc,3741,/3/31600/2023/EdinetInfo,955
31610,E24248,アゼアス株式会社,S100RFMX,120,2023-07-27 16:00:00,2022-05-01,2023-04-30,有価証券報告書－第82期(2022/05/01－2023/04/30),/3/31610/2023/DescriptionOfBusiness,3751,/3/31610/2023/BusinessRisks,2559,/3/31610/2023/BusinessPolicyEtc,3415,/3/31610/2023/EdinetInfo,968
31660,E24536,ＯＣＨＩホールディングス株式会社,S100R4NS,120,2023-06-28 09:12:00,2022-04-01,2023-03-31,有価証券報告書－第13期(2022/04/01－2023/03/31),/3/31660/2023/DescriptionOfBusiness,779,/3/31660/2023/BusinessRisks,3293,/3/31660/2023/BusinessPolicyEtc,1216,/3/31660/2023/EdinetInfo,1016
31670,E25165,株式会社ＴＯＫＡＩホールディングス,S100R6WQ,120,2023-06-28 15:51:00,2022-04-01,2023-03-31,有価証券報告書－第12期(2022/04/01－2023/03/31),/3/31670/2023/DescriptionOfBusiness,3097,/3/31670/2023/BusinessRisks,6229,/3/31670/2023/BusinessPolicyEtc,4901,/3/31670/2023/EdinetInfo,1023
31680,E25443,黒谷株式会社,S100SBRL,120,2023-11-22 15:53:00,2022-09-01,2023-08-31,有価証券報告書－第38期(2022/09/01－2023/08/31),/3/31680/2023/DescriptionOfBusiness,1555,/3/31680/2023/BusinessRisks,5547,/3/31680/2023/BusinessPolicyEtc,2429,/3/31680/2023/EdinetInfo,956
31690,E26095,株式会社ミサワ,S100QNXD,120,2023-04-28 12:01:00,2022-02-01,2023-01-31,有価証券報告書－第64期(2022/02/01－2023/01/31),/3/31690/2023/DescriptionOfBusiness,2139,/3/31690/2023/BusinessRisks,2887,/3/31690/2023/BusinessPolicyEtc,1831,/3/31690/2023/EdinetInfo,962
31720,E26322,ティーライフ株式会社,S100S2U7,120,2023-10-27 11:25:00,2022-08-01,2023-07-31,有価証券報告書－第40期(2022/08/01－2023/07/31),/3/31720/2023/DescriptionOfBusiness,1254,/3/31720/2023/BusinessRisks,4036,/3/31720/2023/BusinessPolicyEtc,2106,/3/31720/2023/EdinetInfo,979
31730,E26290,株式会社Ｃｏｍｉｎｉｘ,S100R42H,120,2023-06-26 15:30:00,2022-04-01,2023-03-31,有価証券報告書－第74期(2022/04/01－2023/03/31),/3/31730/2023/DescriptionOfBusiness,3103,/3/31730/2023/BusinessRisks,4614,/3/31730/2023/BusinessPolicyEtc,3188,/3/31730/2023/EdinetInfo,986
31740,E26579,株式会社ハピネス・アンド・ディ,S100SDG8,120,2023-11-29 15:35:00,2022-09-01,2023-08-31,有価証券報告書－第33期(2022/09/01－2023/08/31),/3/31740/2023/DescriptionOfBusiness,5934,/3/31740/2023/BusinessRisks,3410,/3/31740/2023/BusinessPolicyEtc,2935,/3/31740/2023/EdinetInfo,1010
31750,E26842,株式会社エー・ピーホールディングス,S100R6WE,120,2023-06-28 16:13:00,2022-04-01,2023-03-31,有価証券報告書－第22期(2022/04/01－2023/03/31),/3/31750/2023/DescriptionOfBusiness,4196,/3/31750/2023/BusinessRisks,3455,/3/31750/2023/BusinessPolicyEtc,2217,/3/31750/2023/EdinetInfo,1023
31760,E02548,三洋貿易株式会社,S100SHYQ,120,2023-12-21 15:13:00,2022-10-01,2023-09-30,有価証券報告書－第77期(2022/10/01－2023/09/30),/3/31760/2023/DescriptionOfBusiness,1456,/3/31760/2023/BusinessRisks,2310,/3/31760/2023/BusinessPolicyEtc,2043,/3/31760/2023/EdinetInfo,968
31770,E26821,株式会社ありがとうサービス,S100QV31,120,2023-05-31 11:12:00,2022-03-01,2023-02-28,有価証券報告書－第24期(2022/03/01－2023/02/28),/3/31770/2023/DescriptionOfBusiness,2943,/3/31770/2023/BusinessRisks,6541,/3/31770/2023/BusinessPolicyEtc,1188,/3/31770/2023/EdinetInfo,998
31780,E23818,チムニー株式会社,S100QYSJ,120,2023-06-20 15:30:00,2022-04-01,2023-03-31,有価証券報告書－第15期(2022/04/01－2023/03/31),/3/31780/2023/DescriptionOfBusiness,3003,/3/31780/2023/BusinessRisks,7433,/3/31780/2023/BusinessPolicyEtc,3077,/3/31780/2023/EdinetInfo,968
31790,E27051,シュッピン株式会社,S100R1UC,120,2023-06-23 16:01:00,2022-04-01,2023-03-31,有価証券報告書－第18期(2022/04/01－2023/03/31),/3/31790/2023/DescriptionOfBusiness,3836,/3/31790/2023/BusinessRisks,4436,/3/31790/2023/BusinessPolicyEtc,3667,/3/31790/2023/EdinetInfo,975
31800,E27215,株式会社ビューティガレージ,S100RHBJ,120,2023-07-28 12:05:00,2022-05-01,2023-04-30,有価証券報告書－第21期(2022/05/01－2023/04/30),/3/31800/2023/DescriptionOfBusiness,5443,/3/31800/2023/BusinessRisks,3492,/3/31800/2023/BusinessPolicyEtc,1575,/3/31800/2023/EdinetInfo,998
31810,E27202,株式会社買取王国,S100QT41,120,2023-05-26 16:08:00,2022-03-01,2023-02-28,有価証券報告書－第24期(2022/03/01－2023/02/28),/3/31810/2023/DescriptionOfBusiness,2548,/3/31810/2023/BusinessRisks,4172,/3/31810/2023/BusinessPolicyEtc,3292,/3/31810/2023/EdinetInfo,968
31820,E27260,オイシックス・ラ・大地株式会社,S100R7KE,120,2023-06-28 14:00:00,2022-04-01,2023-03-31,有価証券報告書－第26期(2022/04/01－2023/03/31),/3/31820/2023/DescriptionOfBusiness,2044,/3/31820/2023/BusinessRisks,5387,/3/31820/2023/BusinessPolicyEtc,3365,/3/31820/2023/EdinetInfo,1010
31830,E27210,ウイン・パートナーズ株式会社,S100R0IK,120,2023-06-29 10:52:00,2022-04-01,2023-03-31,有価証券報告書－第10期(2022/04/01－2023/03/31),/3/31830/2023/DescriptionOfBusiness,926,/3/31830/2023/BusinessRisks,3681,/3/31830/2023/BusinessPolicyEtc,1524,/3/31830/2023/EdinetInfo,1004
31840,E27572,ＩＣＤＡホールディングス株式会社,S100R1O4,120,2023-06-29 15:24:00,2022-04-01,2023-03-31,有価証券報告書－第14期(2022/04/01－2023/03/31),/3/31840/2023/DescriptionOfBusiness,3023,/3/31840/2023/BusinessRisks,4934,/3/31840/2023/BusinessPolicyEtc,3042,/3/31840/2023/EdinetInfo,1017
31850,E27615,夢展望株式会社,S100R9Q2,120,2023-06-30 09:10:00,2022-04-01,2023-03-31,有価証券報告書－第26期(2022/04/01－2023/03/31),/3/31850/2023/DescriptionOfBusiness,2251,/3/31850/2023/BusinessRisks,8208,/3/31850/2023/BusinessPolicyEtc,3464,/3/31850/2023/EdinetInfo,962
31860,E27693,株式会社ネクステージ,S100QA8W,120,2023-02-22 15:05:00,2021-12-01,2022-11-30,有価証券報告書－第24期(2021/12/01－2022/11/30),/3/31860/2023/DescriptionOfBusiness,2589,/3/31860/2023/BusinessRisks,3688,/3/31860/2023/BusinessPolicyEtc,2934,/3/31860/2023/EdinetInfo,980
31870,E27815,株式会社サンワカンパニー,S100SJFB,120,2023-12-26 14:58:00,2022-10-01,2023-09-30,有価証券報告書－第45期(2022/10/01－2023/09/30),/3/31870/2023/DescriptionOfBusiness,882,/3/31870/2023/BusinessRisks,5175,/3/31870/2023/BusinessPolicyEtc,2726,/3/31870/2023/EdinetInfo,992
31890,E30020,株式会社ＡＮＡＰ,S100SBR1,120,2023-11-30 09:30:00,2022-09-01,2023-08-31,有価証券報告書－第32期(2022/09/01－2023/08/31),/3/31890/2023/DescriptionOfBusiness,3527,/3/31890/2023/BusinessRisks,5831,/3/31890/2023/BusinessPolicyEtc,2086,/3/31890/2023/EdinetInfo,968
31900,E30451,株式会社ホットマン,S100R0ND,120,2023-06-26 13:00:00,2022-04-01,2023-03-31,有価証券報告書－第49期(2022/04/01－2023/03/31),/3/31900/2023/DescriptionOfBusiness,1554,/3/31900/2023/BusinessRisks,5362,/3/31900/2023/BusinessPolicyEtc,3651,/3/31900/2023/EdinetInfo,974
31910,E30501,株式会社ジョイフル本田,S100RV9G,120,2023-09-20 10:00:00,2022-06-21,2023-06-20,有価証券報告書－第48期(2022/06/21－2023/06/20),/3/31910/2023/DescriptionOfBusiness,1526,/3/31910/2023/BusinessRisks,2987,/3/31910/2023/BusinessPolicyEtc,1857,/3/31910/2023/EdinetInfo,986
31920,E30504,株式会社白鳩,S100QUS0,120,2023-05-30 15:24:00,2022-03-01,2023-02-28,有価証券報告書－第51期(2022/03/01－2023/02/28),/3/31920/2023/DescriptionOfBusiness,2498,/3/31920/2023/BusinessRisks,3010,/3/31920/2023/BusinessPolicyEtc,1432,/3/31920/2023/EdinetInfo,956
31930,E30699,株式会社鳥貴族ホールディングス,S100S2BA,120,2023-10-25 12:01:00,2022-08-01,2023-07-31,有価証券報告書－第37期(2022/08/01－2023/07/31),/3/31930/2023/DescriptionOfBusiness,2627,/3/31930/2023/BusinessRisks,6226,/3/31930/2023/BusinessPolicyEtc,3002,/3/31930/2023/EdinetInfo,1010
31950,E30881,株式会社ジェネレーションパス,S100Q19E,120,2023-01-30 15:52:00,2021-11-01,2022-10-31,有価証券報告書－第21期(2021/11/01－2022/10/31),/3/31950/2023/DescriptionOfBusiness,4618,/3/31950/2023/BusinessRisks,5211,/3/31950/2023/BusinessPolicyEtc,2931,/3/31950/2023/EdinetInfo,1004
31960,E30898,株式会社ホットランド,S100QIUQ,120,2023-03-31 13:15:00,2022-01-01,2022-12-31,有価証券報告書－第32期(2022/01/01－2022/12/31),/3/31960/2023/DescriptionOfBusiness,13343,/3/31960/2023/BusinessRisks,4931,/3/31960/2023/BusinessPolicyEtc,4128,/3/31960/2023/EdinetInfo,980
31970,E03515,株式会社すかいらーくホールディングス,S100QI2H,120,2023-03-31 10:53:00,2022-01-01,2022-12-31,有価証券報告書－第12期(2022/01/01－2022/12/31),/3/31970/2023/DescriptionOfBusiness,4048,/3/31970/2023/BusinessRisks,12228,/3/31970/2023/BusinessPolicyEtc,10387,/3/31970/2023/EdinetInfo,1028
31980,E31029,ＳＦＰホールディングス株式会社,S100QTEK,120,2023-05-24 15:07:00,2022-03-01,2023-02-28,有価証券報告書－第13期(2022/03/01－2023/02/28),/3/31980/2023/DescriptionOfBusiness,1286,/3/31980/2023/BusinessRisks,5743,/3/31980/2023/BusinessPolicyEtc,1776,/3/31980/2023/EdinetInfo,1010
31990,E31104,綿半ホールディングス株式会社,S100R1XA,120,2023-06-23 16:07:00,2022-04-01,2023-03-31,有価証券報告書－第75期(2022/04/01－2023/03/31),/3/31990/2023/DescriptionOfBusiness,2666,/3/31990/2023/BusinessRisks,4944,/3/31990/2023/BusinessPolicyEtc,4704,/3/31990/2023/EdinetInfo,1005
32010,E00552,日本毛織株式会社,S100Q9X6,120,2023-02-22 11:08:00,2021-12-01,2022-11-30,有価証券報告書－第192期(2021/12/01－2022/11/30),/3/32010/2023/DescriptionOfBusiness,2225,/3/32010/2023/BusinessRisks,2903,/3/32010/2023/BusinessPolicyEtc,5810,/3/32010/2023/EdinetInfo,969
32020,E00547,ダイトウボウ株式会社,S100R9BU,120,2023-06-29 14:17:00,2022-04-01,2023-03-31,有価証券報告書－第203期(2022/04/01－2023/03/31),/3/32020/2023/DescriptionOfBusiness,680,/3/32020/2023/BusinessRisks,861,/3/32020/2023/BusinessPolicyEtc,3454,/3/32020/2023/EdinetInfo,982
32040,E00556,株式会社トーア紡コーポレーション,S100QHO4,120,2023-03-31 10:35:00,2022-01-01,2022-12-31,有価証券報告書－第21期(2022/01/01－2022/12/31),/3/32040/2023/DescriptionOfBusiness,1225,/3/32040/2023/BusinessRisks,2886,/3/32040/2023/BusinessPolicyEtc,4212,/3/32040/2023/EdinetInfo,1016
